Down,"2015-11-12 15:27:17","Service Unavailable","0 hrs, 2 mins"
Up,"2015-11-12 12:36:31",OK,"2 hrs, 50 mins"
Down,"2015-11-12 12:34:42","Connection Timeout","0 hrs, 1 mins"
Up,"2015-11-12 12:07:21",OK,"0 hrs, 27 mins"
Down,"2015-11-12 12:05:44","Service Unavailable","0 hrs, 1 mins"
Up,"2015-11-12 11:14:24",OK,"0 hrs, 51 mins"
Down,"2015-11-12 11:13:39","Connection Timeout","0 hrs, 0 mins"
Up,"2015-11-12 11:08:38",OK,"0 hrs, 5 mins"
Down,"2015-11-12 11:02:34","Service Unavailable","0 hrs, 6 mins"
Up,"2015-11-12 09:46:05",OK,"1 hrs, 16 mins"
Down,"2015-11-12 09:33:38","Service Unavailable","0 hrs, 12 mins"
Up,"2015-11-12 02:03:29",OK,"7 hrs, 30 mins"
Down,"2015-11-12 02:02:36","Internal Server Error","0 hrs, 0 mins"
Up,"2015-11-12 01:57:29",OK,"0 hrs, 5 mins"
Down,"2015-11-12 01:49:08","Not Found","0 hrs, 8 mins"
Up,"2015-11-11 05:07:39",OK,"20 hrs, 41 mins"
Down,"2015-11-11 05:03:14","Not Found","0 hrs, 4 mins"
Up,"2015-11-11 04:47:53",OK,"0 hrs, 15 mins"
Down,"2015-11-11 04:45:33","Not Found","0 hrs, 2 mins"
Up,"2015-11-06 04:03:43",OK,"120 hrs, 41 mins"
Down,"2015-11-06 03:54:23","Connection Timeout","0 hrs, 9 mins"
Up,"2015-11-06 03:40:31",OK,"0 hrs, 13 mins"
Down,"2015-11-06 03:28:10","Service Unavailable","0 hrs, 12 mins"
Up,"2015-11-04 22:16:15",OK,"29 hrs, 11 mins"
Down,"2015-11-04 22:09:50","Service Unavailable","0 hrs, 6 mins"
Up,"2015-11-04 08:37:15",OK,"13 hrs, 32 mins"
Down,"2015-11-04 08:05:54","Connection Timeout","0 hrs, 31 mins"
Up,"2015-11-03 03:34:10",OK,"28 hrs, 31 mins"
Down,"2015-11-03 03:30:50","Connection Timeout","0 hrs, 3 mins"
Up,"2015-11-01 07:56:49",OK,"43 hrs, 34 mins"
Down,"2015-11-01 07:09:13","Connection Timeout","0 hrs, 47 mins"
Up,"2015-11-01 02:30:01",OK,"4 hrs, 39 mins"
Down,"2015-11-01 01:54:25","Connection Timeout","0 hrs, 35 mins"
Up,"2015-10-29 22:59:02",OK,"50 hrs, 55 mins"
Down,"2015-10-29 22:19:32","Service Unavailable","0 hrs, 39 mins"
Up,"2015-10-29 17:14:36",OK,"5 hrs, 4 mins"
Down,"2015-10-29 17:11:16","Service Unavailable","0 hrs, 3 mins"
Up,"2015-10-21 02:23:24",OK,"206 hrs, 47 mins"
Started,"2015-10-21 02:23:17",OK,"0 hrs, 0 mins"
